gvkey,month_year,asset_return_monthly,asset_value,asset_volatility_monthly,asset_volatility,msgarch_prob_0,msgarch_vol_0,msgarch_vol_1,msgarch_cond_vol
221616,2022-09,-0.02853268090910931,293827741635.8279,0.02275819777392765,0.07883670966628721,0.9414893475730505,0.06341384185393657,0.3773283514314772,0.11007532998941462
221616,2022-10,0.025271244093533787,301347754042.56244,0.022777222306154615,0.07890261257910189,0.9814704298263531,0.06431970378249838,0.37751898733261063,0.08186093212514918
221616,2022-11,0.0026440088582487496,302145574430.9691,0.02229555339851749,0.07723406253819448,0.9885511179521094,0.06427907889013657,0.37739137373035936,0.07559824018775915
221616,2022-12,-0.014062006561743693,297926534983.43604,0.022089501343515845,0.07652027728166083,0.9804084259256811,0.06389813698940083,0.37732889884150445,0.08241584510333526
221616,2023-01,-0.01154146385613762,294507793239.75854,0.02060772495067929,0.07138725328596272,0.9829354938884173,0.06396059965620209,0.3773908450555116,0.0803214839437134
221616,2023-02,0.011935700970120078,298044011836.1128,0.019453212962650186,0.0673879064435352,0.9881153027098369,0.06392137561341586,0.37737616166921245,0.07569620006420794
221616,2023-03,0.017767718674781982,303386898890.08826,0.018318173127677834,0.0634560131179618,0.986157858297241,0.06364739441964617,0.3773335584161178,0.07723839114362521
221616,2023-04,-0.008373881001765763,300856980502.58466,0.018476831554014795,0.06400562202889087,0.9851142846864314,0.06353523712906628,0.3773506168228528,0.07807858683927275
221616,2023-05,-0.019757879395652177,294971023060.8234,0.018556413598382275,0.06428130231732022,0.9718727957270858,0.0634983902911296,0.3773594819922182,0.08901659571992133
221616,2023-06,-0.01404206134411138,290857967334.64014,0.02044241351743438,0.0708145976830583,0.9807256727333198,0.06389409554943884,0.3774334025651192,0.08215541318516133
221616,2023-07,-0.003233576855248283,289918974713.8821,0.020129273861661766,0.06972985009573271,0.9874243472249312,0.063956734370669,0.3773917607969629,0.07635512552387339
221616,2023-08,-0.001219869422699336,289565527045.39984,0.02023473004193897,0.07009516102015723,0.987942090227604,0.06371375368099345,0.37734048067130116,0.07567938695291707
221616,2023-09,0.0016656393506140456,290048240683.64185,0.019860691751680457,0.06879945437474935,0.988503732942153,0.06349480393366694,0.3773347251668689,0.07498064802547934
221616,2023-10,0.010310989448087799,293054396620.21954,0.019184473880004636,0.06645696695329212,0.9884524561537577,0.06329476222085109,0.3773294734909515,0.07486037424425854
221616,2023-11,0.026079352225609143,300797595393.1583,0.01906918007137518,0.06605757748460345,0.9796890635446376,0.0631440157572822,0.3773302073016093,0.0824500811398703
221616,2023-12,-0.001488114478048802,300350307027.1809,0.01934468753851292,0.0670119633464978,0.988012505599378,0.06340075650698368,0.37739477653741393,0.07535788610577338
221616,2024-01,0.03932916732055823,312398198357.53455,0.01766591883831863,0.06119653798071204,0.9445084893427067,0.06325538115817332,0.3773358897646755,0.1080750721540427
221616,2024-02,-0.012600400905125937,308486551728.2956,0.0174578434775519,0.06047574378740966,0.9825957235616803,0.06415910652568456,0.3775121043664342,0.08077824812429864
221616,2024-03,0.00799799943925563,310963719986.2623,0.017360240251613274,0.060137636294793004,0.9886348607761666,0.06411045762961808,0.3773835498176603,0.07537932505357955
221616,2024-04,-0.016239426589637108,305954629940.7335,0.018321735437996627,0.06346835332289075,0.9777351017964082,0.06376292404954037,0.3773281357000225,0.0845292057339845
221616,2024-05,0.013085006522847172,309984355263.84686,0.017991017000381866,0.06232271104899362,0.9879054303742305,0.06394135496177032,0.37740573383946474,0.07590612196929096
221616,2024-06,0.019166184252728313,315982873258.03876,0.015381417273007335,0.05328279241853246,0.9854389558501203,0.06367765715578123,0.37733641727501166,0.07790406333710123
221616,2024-07,0.01160033125386247,319669722249.0334,0.01522763798163145,0.05275008532690252,0.9882099384540778,0.06359237934934588,0.3773564960708008,0.07533387095583619
221616,2024-08,0.02592856620070192,328066690044.17444,0.0150346928411026,0.05208170375396355,0.9798880294795331,0.06338789661135347,0.3773326954795215,0.08246670023592978
221616,2024-09,0.01167073934246893,331917900393.5829,0.015152539361964536,0.052489936077219745,0.9882575770808436,0.06358310787897978,0.3773937979551192,0.07528456983403013
221616,2024-10,0.02270214363931646,339539332336.49023,0.015499146713807432,0.05369061916455734,0.9830485406349969,0.06338148559220258,0.3773332053571703,0.0797663449016651
221616,2024-11,0.03655057682338427,352179282361.68195,0.016073302059803007,0.0556795516259606,0.9571462803611331,0.06346476428732578,0.37737411778730273,0.09978988831252339
221616,2024-12,-0.019484829597311324,345383550895.421,0.014652875691394732,0.05075905034897323,0.973338063240073,0.06415169523354117,0.37748312728852657,0.08834516053297078
222379,2010-08,0.00025271726672405854,25865297323.254177,0.04061785723472835,0.14070438485025719,,,,
222379,2010-09,0.07538866273984955,27890631985.80933,0.040082518835485866,0.13884991823679604,,,,
222379,2010-10,-0.004667581402715511,27760753535.559547,0.03986220332482594,0.1380867229204791,,,,
222379,2010-11,0.02055302488943251,28337224815.270103,0.039538999623492124,0.13696711245667012,,,,
222379,2010-12,-0.015237673528904632,27908704552.114952,0.038688310669784384,0.1340202394781513,,,,
222379,2011-01,-0.004645516116648132,27779354895.902195,0.03945343566352177,0.13667071020473923,,,,
222379,2011-02,-0.03101072892438979,26931117063.918354,0.03919729430098224,0.13578341049706247,,,,
222379,2011-03,-0.009771511320448855,26669240895.340023,0.03985780642906015,0.13807149162675525,,,,
222379,2011-04,0.05745467997157484,28246386979.81801,0.03919225273017968,0.13576594598350247,,,,
222379,2011-05,0.0006171923401294591,28263825814.5023,0.03501491984761176,0.1212952403980309,,,,
222379,2011-06,0.008280914166224906,28498847885.858288,0.03368878303644158,0.11670136772856265,,,,
222379,2011-07,0.027047935357461902,29280202257.10743,0.03327267469781068,0.11525992616063906,,,,
222379,2011-08,-0.05755679987564903,27642509770.168144,0.03731587024178627,0.1292659663748427,,,,
222379,2011-09,-0.08894974871709375,25289898523.64187,0.04198927657618379,0.14545512080602413,,,,
222379,2011-10,0.07456156109404845,27247631754.98694,0.04388859123865422,0.15203453979594278,,,,
222379,2011-11,-0.007627804924353306,27040582803.714493,0.04545677374247639,0.15746688334026393,,,,
222379,2011-12,-0.002389219642360242,26976054029.54254,0.0458436477347923,0.15880705416190025,,,,
222379,2012-01,0.04282110320942288,28156287534.917812,0.04524505438761714,0.15673346598114007,,,,
222379,2012-02,0.03305603688952629,29102576936.94417,0.04557091060166778,0.15786226501853556,,,,
222379,2012-03,0.003085706133872713,29192517631.020905,0.045780157628881914,0.15858711798347083,,,,
222379,2012-04,-0.010914661436179906,28875623725.407703,0.048081296970175484,0.16655849849230292,,,,
222379,2012-05,-0.05029672244052981,27459193970.437798,0.047418005918121245,0.1642607908875754,,,,
222379,2012-06,-0.012471239475919072,27118870326.36706,0.04820830499462695,0.1669984671949407,,,,
222379,2012-07,0.04501915707222196,28367637326.303436,0.0502880831875668,0.1742030301922319,,,,
222379,2012-08,0.010558449745434665,28668742403.5404,0.04684422700953976,0.1622731624436263,,,,
222379,2012-09,-0.02068183742120154,28081909443.45052,0.043072971073487905,0.14920914866445123,,,,
222379,2012-10,0.07074892324808295,30140642200.37389,0.039971248921750926,0.1384644679489106,,,,
222379,2012-11,0.03213811353136533,31125039185.25318,0.038342729078389814,0.1328231097292395,,,,
222379,2012-12,-0.010210451286770492,30808855425.222065,0.03733108431678688,0.12931866947662513,,,,
222379,2013-01,0.02225163224442411,31502086908.661156,0.03980638122116962,0.13789334948104284,,,,
222379,2013-02,0.05250591965708742,33200326637.825924,0.04338844886346698,0.15030199578625783,,,,
222379,2013-03,-0.0009689216882969844,33168173700.642536,0.042861474510888224,0.1484765030803536,,,,
222379,2013-04,-0.0166197090823562,32621483800.089867,0.04468059414401574,0.15477811833959942,,,,
222379,2013-05,0.004593403201128081,32771672101.842865,0.044512178008488064,0.15419470773250274,,,,
222379,2013-06,-0.04723675129249726,31259637714.561462,0.04590894988745713,0.15903326745441848,,,,
222379,2013-07,0.06233265998315018,33270143242.746986,0.04614674337810083,0.15985700826942656,,,,
222379,2013-08,-0.0046205622371241605,33116771080.934757,0.047437953630145566,0.16432989178901716,,,,
222379,2013-09,-0.020210497205654418,32454182843.877495,0.048007787955538575,0.166303855795972,,,,
222379,2013-10,0.006596402344154138,32668971328.466217,0.048083830278362154,0.166567274129284,,,,
222379,2013-11,-0.01583854499965758,32155618468.74806,0.04764020597909728,0.16503051447768619,,,,
222379,2013-12,-0.0385344437868427,30940089863.93296,0.04598566380332166,0.15929901225426835,,,,
222379,2014-01,-0.010863570691468814,30605789147.98785,0.046329027701505855,0.1604884596885482,,,,
222379,2014-02,0.002527502051890383,30683243184.243813,0.04389577609763691,0.15205942887754925,,,,
