gvkey,month_year,asset_return_monthly,asset_value,asset_volatility,garch_volatility,garch_omega,garch_alpha,garch_beta
221244,2016-11,-0.055942782603781,37808505782.398895,0.05503574317642577,0.05654635462193007,0.35679935767137444,0.0,0.9939884931058159
221244,2016-12,0.05988470599225169,40141824831.35253,0.0530647492868762,0.05669169623753031,0.35679935767137444,0.0,0.9939884931058159
221244,2017-01,-0.04002224801275533,38566983317.98431,0.051356034523039364,0.056835795806493346,0.35679935767137444,0.0,0.9939884931058159
221244,2017-02,0.06690085865189689,41235412531.7096,0.049716671820339786,0.05697866797149691,0.35679935767137444,0.0,0.9939884931058159
221244,2017-03,0.0961951786443263,45399114174.69185,0.05351390334966607,0.05712032711766454,0.35679935767137444,0.0,0.9939884931058159
221244,2017-04,0.025495869225906017,46571485863.67234,0.05221604082585813,0.057260787379032244,0.35679935767137444,0.0,0.9939884931058159
221244,2017-05,-0.06326631422834676,43716348875.59313,0.05225813508640574,0.05740006264480267,0.35679935767137444,0.0,0.9939884931058159
221244,2017-06,-0.011995504144264814,43195081911.99724,0.051765396793840734,0.05753816656539562,0.35679935767137444,0.0,0.9939884931058159
221244,2017-07,0.11538747687839962,48478195571.956764,0.05519651025615317,0.057675112558302856,0.35679935767137444,0.0,0.9939884931058159
221244,2017-08,-0.019387817591244555,47547361734.59368,0.05589336136464915,0.057810913813755124,0.35679935767137444,0.0,0.9939884931058159
221244,2017-09,0.012482676523682224,48144599880.99721,0.055777358231457054,0.057945583300208596,0.35679935767137444,0.0,0.9939884931058159
221244,2017-10,-0.0015027307951421618,48072305840.98089,0.05494450960838091,0.058079133769658016,0.35679935767137444,0.0,0.9939884931058159
221244,2017-11,-0.07145895802958956,44756974670.09023,0.052659039216455275,0.05821157776278305,0.35679935767137444,0.0,0.9939884931058159
221244,2017-12,-0.03835462978013007,43072841089.080925,0.05336031501184744,0.058342927613934475,0.35679935767137444,0.0,0.9939884931058159
221244,2018-01,0.11767391973118974,48451659089.15723,0.055066996408527955,0.05847319545596617,0.35679935767137444,0.0,0.9939884931058159
221244,2018-02,-0.020498675201116597,47468574654.538994,0.05597985019181017,0.05860239322491887,0.35679935767137444,0.0,0.9939884931058159
221244,2018-03,0.060082850445298965,50408043536.45934,0.058088495592277495,0.05873053266456117,0.35679935767137444,0.0,0.9939884931058159
221244,2018-04,0.02964461452447002,51924740431.89502,0.059058008594282806,0.058857625330793244,0.35679935767137444,0.0,0.9939884931058159
221244,2018-05,-0.04238988571605047,49769656202.91206,0.061547961424532,0.05898368259591831,0.35679935767137444,0.0,0.9939884931058159
221244,2018-06,-0.02836515020684143,48377766334.41623,0.06259640206199608,0.05910871565278669,0.35679935767137444,0.0,0.9939884931058159
221244,2018-07,0.009465428210866359,48837856649.46196,0.058858693518151116,0.059232735518817275,0.35679935767137444,0.0,0.9939884931058159
221244,2018-08,0.10462206565756574,54224228496.41795,0.06182392084267437,0.05935575303990065,0.35679935767137444,0.0,0.9939884931058159
221244,2018-09,-0.015559123666833131,53387076583.09523,0.06186195190591166,0.05947777889418834,0.35679935767137444,0.0,0.9939884931058159
221244,2018-10,-0.04674747751982963,50948801055.42266,0.06409221951144786,0.059598823595772205,0.35679935767137444,0.0,0.9939884931058159
221244,2018-11,-0.05333346487725004,48302714636.19179,0.06373217602507612,0.0597188974982579,0.35679935767137444,0.0,0.9939884931058159
221244,2018-12,-0.05285826915302281,45815822164.73685,0.06419867647839074,0.05983801079823605,0.35679935767137444,0.0,0.9939884931058159
221244,2019-01,0.18751464663687764,55265240041.17284,0.0678180465193393,0.05995617353865502,0.35679935767137444,0.0,0.9939884931058159
221244,2019-02,0.021152205653018275,56446672667.956696,0.0668687374196801,0.060073395612098374,0.35679935767137444,0.0,0.9939884931058159
221244,2019-03,0.01059624826482797,57047975777.57968,0.06256370862974862,0.0601896867639706,0.35679935767137444,0.0,0.9939884931058159
221244,2019-04,0.042984855078820584,59553641796.69441,0.0614705565807359,0.060305056595594125,0.35679935767137444,0.0,0.9939884931058159
221244,2019-05,0.08732334588941786,64987880268.13364,0.06313402349349681,0.060419514567220715,0.35679935767137444,0.0,0.9939884931058159
221244,2019-06,0.046217432940333106,68061943750.88203,0.06278417149914876,0.06053307000096018,0.35679935767137444,0.0,0.9939884931058159
221244,2019-07,0.05196310403316921,71692155335.30463,0.06360820797008059,0.06064573208362911,0.35679935767137444,0.0,0.9939884931058159
221244,2019-08,-0.05694261920662817,67723870687.772415,0.06319766054640426,0.06075750986952247,0.35679935767137444,0.0,0.9939884931058159
221244,2019-09,0.046087788550889235,70918157537.13593,0.0637809036481428,0.06086841228311049,0.35679935767137444,0.0,0.9939884931058159
221244,2019-10,-0.025252415024406012,69149725356.07655,0.06266883881168442,0.06097844812166339,0.35679935767137444,0.0,0.9939884931058159
221244,2019-11,0.016892820583028507,70327781591.42342,0.0630588760491839,0.06108762605780635,0.35679935767137444,0.0,0.9939884931058159
221244,2019-12,0.019871358894332114,71739267808.33319,0.05627899234312583,0.06119595464200698,0.35679935767137444,0.0,0.9939884931058159
221244,2020-01,-0.0008629736462054868,71677385416.0938,0.056686984258921165,0.06130344230499746,0.35679935767137444,0.0,0.9939884931058159
221244,2020-02,-0.10368673967827464,64617711985.03649,0.05913575090817361,0.06141009736013352,0.35679935767137444,0.0,0.9939884931058159
221244,2020-03,-0.14912100807722045,55665888492.03753,0.07787426787429762,0.0615159280056923,0.35679935767137444,0.0,0.9939884931058159
221244,2020-04,0.011408916655844809,56304612621.40318,0.08290993976997636,0.06162094232711091,0.35679935767137444,0.0,0.9939884931058159
221244,2020-05,0.09494425311303548,61912414333.00256,0.08397441594931128,0.06172514829916783,0.35679935767137444,0.0,0.9939884931058159
221244,2020-06,-0.011566667176137344,61200419682.914154,0.08588703855305418,0.06182855378810869,0.35679935767137444,0.0,0.9939884931058159
221244,2020-07,0.0012906036656217003,61279456160.30759,0.08685188221692078,0.06193116655371835,0.35679935767137444,0.0,0.9939884931058159
221244,2020-08,0.06568290612601736,65439598497.767944,0.08566532511426381,0.062032994251340866,0.35679935767137444,0.0,0.9939884931058159
221244,2020-09,0.06388415748093851,69756577290.77386,0.0865468654055325,0.06213404443384904,0.35679935767137444,0.0,0.9939884931058159
221244,2020-10,-0.062424158421736466,65535210029.39859,0.08742430186437854,0.06223432455356503,0.35679935767137444,0.0,0.9939884931058159
221244,2020-11,0.03695597061147885,68002435895.08401,0.08954979489528733,0.06233384196413355,0.35679935767137444,0.0,0.9939884931058159
221244,2020-12,0.08637769102591916,74137480752.5818,0.08989424498205043,0.06243260392234918,0.35679935767137444,0.0,0.9939884931058159
221244,2021-01,-0.10300040181687624,66881394258.79248,0.09103989136104805,0.06253061758993898,0.35679935767137444,0.0,0.9939884931058159
221244,2021-02,0.07751657561503442,72272044261.76216,0.09089769720979855,0.06262789003530203,0.35679935767137444,0.0,0.9939884931058159
221244,2021-03,-0.06504761719355523,67720556449.84884,0.07756903716688585,0.06272442823520696,0.35679935767137444,0.0,0.9939884931058159
221244,2021-04,-0.028067974203619776,65846205289.64982,0.07340181033473525,0.06282023907644879,0.35679935767137444,0.0,0.9939884931058159
221244,2021-05,0.11894438672122726,74163060306.06429,0.07138595583328111,0.06291532935746637,0.35679935767137444,0.0,0.9939884931058159
221244,2021-06,0.04116908319905757,77280006179.61575,0.06899052335368491,0.06300970578992142,0.35679935767137444,0.0,0.9939884931058159
221244,2021-07,-0.020422829355541763,75717737078.8859,0.06715379988413843,0.0631033750002405,0.35679935767137444,0.0,0.9939884931058159
221244,2021-08,-0.015053404941006739,74586463444.09042,0.06949313734293029,0.0631963435311208,0.35679935767137444,0.0,0.9939884931058159
221244,2021-09,-0.0801204365787995,68843691826.38576,0.06842540230382893,0.06328861784300081,0.35679935767137444,0.0,0.9939884931058159
221244,2021-10,0.03289902843123187,71146250699.28879,0.06666011563812099,0.06338020431549714,0.35679935767137444,0.0,0.9939884931058159
