gvkey,month_year,asset_return_monthly,asset_value,asset_volatility_monthly,asset_volatility,regime_0_prob,regime_1_prob,sigma2_0,sigma2_1
220833,2011-06,0.0017515904555205364,96770783294.46426,0.022556956837703444,0.07813959061408111,0.9759116186357099,0.02408838136429246,0.0004879193168694191,0.004792938034232252
220833,2011-07,0.00919869516651899,97665054991.58585,0.02225100660240481,0.07707974790983134,0.9744131543208698,0.025586845679132213,0.0004879193168694191,0.004792938034232252
220833,2011-08,-0.01665985372463768,96051448010.86108,0.02372949655944027,0.08220138735796283,0.962293553048808,0.03770644695119383,0.0004879193168694191,0.004792938034232252
220833,2011-09,-0.007377294428359051,95345455557.64656,0.024511671984413775,0.0849109225109346,0.9699200567641542,0.030079943235847804,0.0004879193168694191,0.004792938034232252
220833,2011-10,0.0009907985523751666,95439970511.89658,0.025694305176381212,0.08900768406134452,0.9753627012409958,0.024637298759006065,0.0004879193168694191,0.004792938034232252
220833,2011-11,0.007655099135323589,96173376513.968,0.025941086254936383,0.08986255879415292,0.9760436144571181,0.023956385542883502,0.0004879193168694191,0.004792938034232252
220833,2011-12,0.016977584126639883,97820107305.6932,0.02602756679839348,0.09016213618442064,0.9706821820286018,0.02931781797139997,0.0004879193168694191,0.004792938034232252
220833,2012-01,0.03447456356624376,101251215985.48837,0.01982742339170342,0.06868420939521991,0.9541332794122043,0.045866720587797394,0.0004879193168694191,0.004792938034232252
220833,2012-02,0.014196626066413707,102698893390.83224,0.0198753049508412,0.06885007598156441,0.9686176262982371,0.031382373701764534,0.0004879193168694191,0.004792938034232252
220833,2012-03,0.028619800862246414,105680579377.64038,0.021061307747859952,0.07295851018627496,0.9620088600560145,0.03799113994398723,0.0004879193168694191,0.004792938034232252
220833,2012-04,-0.005240538452636369,105128204871.79973,0.021640772622192977,0.07496583539336758,0.9661247512542585,0.0338752487457434,0.0004879193168694191,0.004792938034232252
220833,2012-05,-0.020825837653637755,102961462370.03119,0.021700088425807045,0.07517131136447028,0.9533329420580514,0.04666705794195032,0.0004879193168694191,0.004792938034232252
220833,2012-06,0.007323142190799962,103718231380.65117,0.02228619474118215,0.0772016431982036,0.9710753243456525,0.028924675654349117,0.0004879193168694191,0.004792938034232252
220833,2012-07,0.011711597118070842,104940078444.8245,0.02296998399388904,0.07957035865291939,0.9681936603612513,0.031806339638750146,0.0004879193168694191,0.004792938034232252
220833,2012-08,0.010308496584858525,106027447827.77193,0.02180263985677792,0.07552655994213117,0.9384956805636854,0.06150431943631622,0.0004879193168694191,0.004792938034232252
220833,2012-09,-0.04400617412593963,101462759353.76503,0.022273717834869356,0.07715842192689354,0.7889283496588188,0.21107165034118286,0.0004879193168694191,0.004792938034232252
220833,2012-10,0.022859947833305878,103808906976.36192,0.02131077095310176,0.07382267607847055,0.918046725118526,0.08195327488147577,0.0004879193168694191,0.004792938034232252
220833,2012-11,-0.011694934652779142,102601940049.0929,0.02083685140184403,0.07218097059551329,0.9437699155543375,0.05623008444566418,0.0004879193168694191,0.004792938034232252
220833,2012-12,0.029009827590570563,105621998532.0554,0.020294174880290068,0.07030108398070087,0.9346100236798306,0.06538997632017114,0.0004879193168694191,0.004792938034232252
220833,2013-01,0.044389962836864374,110416174564.2612,0.020971271779662907,0.07264661644342309,0.8959165364959452,0.10408346350405667,0.0004879193168694191,0.004792938034232252
220833,2013-02,0.03389529975372662,114222914744.59982,0.021871189276470908,0.07576402209760641,0.9312856528334599,0.06871434716654196,0.0004879193168694191,0.004792938034232252
220833,2013-03,0.004341675872425838,114719911736.84416,0.02109829515989094,0.07308663834003128,0.9649419879552509,0.035058012044750946,0.0004879193168694191,0.004792938034232252
220833,2013-04,0.003792474298584363,115155810097.85213,0.02178667831267388,0.07547126753142028,0.9618050412626046,0.03819495873739707,0.0004879193168694191,0.004792938034232252
220833,2013-05,0.0312556626033641,118811920686.55446,0.02144567220871373,0.07428998773592008,0.9125313052151247,0.08746869478487712,0.0004879193168694191,0.004792938034232252
220833,2013-06,-0.0408463827845444,114056662181.15105,0.02278069000372287,0.07891462503584888,0.8111234114327792,0.1888765885672225,0.0004879193168694191,0.004792938034232252
220833,2013-07,0.02668327919849207,117141035536.97202,0.021995171112233345,0.07619350777511881,0.9215397682324807,0.0784602317675211,0.0004879193168694191,0.004792938034232252
220833,2013-08,-0.00872382431661889,116123562304.4456,0.022160218263105234,0.076765247877028,0.9573931520650664,0.04260684793493555,0.0004879193168694191,0.004792938034232252
220833,2013-09,0.021532023042070723,118651050843.99475,0.020987060878774572,0.07270131148715737,0.9670457060514236,0.03295429394857822,0.0004879193168694191,0.004792938034232252
220833,2013-10,0.022941190460624275,121404510257.50247,0.021260547625531107,0.07364869736831546,0.9692936911408238,0.03070630885917819,0.0004879193168694191,0.004792938034232252
220833,2013-11,0.010937219021901201,122739625893.34155,0.0216973887867849,0.07516195954057336,0.9738182843922811,0.026181715607720736,0.0004879193168694191,0.004792938034232252
220833,2013-12,0.022256834889104526,125502048843.52809,0.022845898516208062,0.07914051394926958,0.9673987248101256,0.03260127518987637,0.0004879193168694191,0.004792938034232252
220833,2014-01,0.03310131679293365,129725852999.70218,0.0276274508126602,0.09570429698227506,0.9564931311628018,0.043506868837200216,0.0004879193168694191,0.004792938034232252
220833,2014-02,0.004828370506842635,130353732078.89479,0.027106422391856705,0.09389940158823701,0.9714198895246431,0.0285801104753588,0.0004879193168694191,0.004792938034232252
220833,2014-03,-0.00852744503006206,129246873837.83742,0.027450339598984463,0.09509076574092194,0.9672327015750802,0.03276729842492154,0.0004879193168694191,0.004792938034232252
220833,2014-04,-0.015400920679487227,127271602526.64017,0.027004601230515315,0.09354668273877909,0.958345904645899,0.0416540953541029,0.0004879193168694191,0.004792938034232252
220833,2014-05,0.019112351755589514,129727455973.96863,0.027439180200635068,0.09505210845107583,0.9564640548373297,0.04353594516267223,0.0004879193168694191,0.004792938034232252
220833,2014-06,-0.021800072681670987,126929991260.75284,0.026262430163983965,0.09097572674849934,0.9153253488887095,0.08467465111129217,0.0004879193168694191,0.004792938034232252
220833,2014-07,-0.03480699049630598,122587945402.19232,0.026646182273330262,0.09230508305029836,0.8690179930822088,0.13098200691779283,0.0004879193168694191,0.004792938034232252
220833,2014-08,0.021953079414540274,125308885534.18147,0.02654108528812373,0.0919410164140983,0.9409151158772483,0.05908488412275341,0.0004879193168694191,0.004792938034232252
220833,2014-09,0.019507110881086625,127777297376.07199,0.026519915468479042,0.09186768200767496,0.9513499651457704,0.04865003485423129,0.0004879193168694191,0.004792938034232252
