gvkey,month_year,asset_value,liabilities_total,risk_free_rate,log_asset_debt_ratio,merton_pd_garch,d2_garch,volatility_garch,merton_pd_regime,d2_regime,volatility_regime,merton_pd_msgarch,d2_msgarch,volatility_msgarch
132740,2023-08,54055192700.438,11395.0,0.04073,15.372341506900725,0.0,58.827594565189365,0.2614232413379217,0.0,52.64798823688324,0.29194761880889225,0.0,59.026122825935985,0.2605478418986405
132740,2023-09,51879030353.36662,11395.0,0.041492,15.331250564358376,0.0,50.034618701144375,0.3063045492055651,0.0,52.57060301275099,0.29161209646459246,0.0,56.314705069249314,0.2723207596918209
132740,2023-10,46810875602.18058,11395.0,0.0416,15.228451455855073,0.0,52.12996479109061,0.2921043404503236,0.0,52.165719873165344,0.2919052427057314,0.0,47.65578043923936,0.3193538720337972
132740,2023-11,57371272794.21717,11395.0,0.040221,15.431879599344908,0.0,51.33323561701912,0.300525432424975,0.0,52.84374330757345,0.2919829785648021,0.0,48.241777672883636,0.319660879105574
132740,2023-12,60348214346.13581,11395.0,0.036699,15.4824672540731,0.0,44.361237852434456,0.3484675403369192,0.0,53.464677096543426,0.2894858077917264,0.0,41.60404358863457,0.3713632043096941
132740,2024-01,55083487474.61155,11420.0,0.036092,15.388994342124983,0.0,47.230911678857424,0.3254673958816512,0.0,53.29559581171339,0.28864352794479464,0.0,49.09221496509635,0.3132072359483445
132740,2024-02,54227888497.87945,11420.0,0.036705,15.373339677778972,0.0,47.64707111886592,0.3223303320780434,0.0,54.3103895853414,0.2830029293862184,0.0,55.8729142904305,0.2751278896967669
132740,2024-03,52159503400.758026,11420.0,0.037162,15.334450750618497,0.0,50.793441447126035,0.3017336630921308,0.0,54.80060893556762,0.2797865351463741,0.0,57.43454768277966,0.2670163603788877
132740,2024-04,53734645939.8594,11420.0,0.037025,15.36420232300362,0.0,53.36343979654929,0.2878338282766893,0.0,55.468296316299245,0.2769667190366241,0.0,64.24884417780193,0.239266608834394
132740,2024-05,59097697436.979744,11420.0,0.036821,15.459336316932289,0.0,56.91233994472796,0.271632920211586,0.0,55.77414728814336,0.27714904256940165,0.0,62.64232068989039,0.2468886869886789
132740,2024-06,55810354069.683685,11420.0,0.036496,15.402103762714507,0.0,56.556832206061806,0.2723193687246941,0.0,55.74922234689769,0.27624500331069535,0.0,62.42428429802301,0.2468292204539944
132740,2024-07,52879130581.318,11420.0,0.035259,15.348153107792903,0.0,57.24659978783708,0.2680940867231342,0.0,56.062817422881736,0.27372774636837255,0.0,53.63443355163366,0.2860568636082276
132740,2024-08,54159492774.64013,11420.0,0.031661,15.37207761698343,0.0,58.27713393380197,0.2637220282717306,0.0,57.006652229134666,0.26957211925854446,0.0,65.03313880071707,0.2364300618646632
132740,2024-09,52173861925.40415,11420.0,0.02936,15.334725993819784,0.0,61.100930184078926,0.2509389100841853,0.0,56.97672173272283,0.2690203918733854,0.0,62.19316652165234,0.2465494768819342
132740,2024-10,49021113300.321976,11420.0,0.026913,15.272395442723361,0.0,62.19301290351309,0.2455126308234206,0.0,56.75660970717292,0.2689228404307197,0.0,67.39609836534092,0.2266248255817874
132740,2024-11,51379375259.37081,11420.0,0.025056,15.31938118612606,0.0,61.68525881265319,0.2482541601813169,0.0,57.5433683371254,0.2660436470345681,0.0,55.62628716453388,0.2751680766621117
132740,2024-12,52150837135.19123,11420.0,0.024383,15.33428458750289,0.0,63.70124112170339,0.2406501204267629,0.0,57.58801216905827,0.26608432167096835,0.0,67.80770388592107,0.2261262389202122
